,Unnamed: 0,Make,Year of manufacture,Condition,Mileage,Engine Size,Fuel,Transmission,Price,Build
251,251,Mercedes-Benz,2012.0,Foreign Used,165585.0,3500.0,Petrol,Automatic,"13,520,000",SUV
252,252,Land Rover,2006.0,Nigerian Used,137818.0,4000.0,Petrol,Automatic,"3,328,000",SUV
253,253,Toyota,2017.0,Nigerian Used,101979.0,3500.0,Petrol,Automatic,"15,600,000",SUV
254,254,Lexus,2001.0,Foreign Used,199731.0,3000.0,Petrol,Automatic,"3,150,000",SUV
255,255,Lexus,2007.0,Foreign Used,110621.0,2500.0,Petrol,Automatic,"4,095,000",SUV
256,256,GMC,2008.0,Nigerian Used,167643.0,3600.0,Petrol,Automatic,"3,360,000",SUV
257,257,Mercedes-Benz,2015.0,Foreign Used,111697.0,3200.0,Petrol,Automatic,"11,550,000",SUV
258,258,Lexus,2005.0,Foreign Used,184460.0,3000.0,Petrol,Automatic,"3,675,000",SUV
259,259,Lexus,2007.0,Nigerian Used,156579.0,3500.0,Petrol,Automatic,"5,200,000",SUV
260,260,Toyota,2009.0,Foreign Used,176951.0,2700.0,Petrol,Automatic,"6,300,000",SUV
261,261,Toyota,2011.0,Foreign Used,211357.0,2500.0,Petrol,Automatic,"4,515,000",SUV
262,262,Acura,2010.0,Foreign Used,147282.0,3700.0,Petrol,Automatic,"9,360,000",SUV
263,263,Lexus,2010.0,Nigerian Used,203171.0,4600.0,Petrol,Automatic,"13,520,000",SUV
264,264,Mercedes-Benz,2014.0,Foreign Used,33820.0,3500.0,Petrol,Automatic,"11,440,000",SUV
265,265,Lexus,2007.0,Foreign Used,158117.0,3500.0,Petrol,Automatic,"3,675,000",SUV
266,266,Land Rover,2016.0,Foreign Used,102429.0,35.0,Petrol,Automatic,"36,750,000",SUV
267,267,Toyota,2009.0,Foreign Used,127674.0,2700.0,Petrol,Automatic,"7,140,000",SUV
268,268,Mercedes-Benz,2009.0,Nigerian Used,100337.0,4600.0,Petrol,Automatic,"4,472,000",SUV
269,269,Toyota,2014.0,Foreign Used,40470.0,4000.0,Petrol,Automatic,"26,000,000",SUV
270,270,Toyota,2015.0,Nigerian Used,37591.0,3500.0,Petrol,Automatic,"12,480,000",SUV
271,271,Land Rover,2012.0,Nigerian Used,22281.0,4900.0,Petrol,Automatic,"8,320,000",SUV
272,272,Toyota,2011.0,Foreign Used,185047.0,2500.0,Petrol,Automatic,"4,200,000",SUV
273,273,Toyota,2012.0,Foreign Used,170038.0,2400.0,Petrol,Automatic,"5,250,000",SUV
274,274,Mercedes-Benz,2006.0,Foreign Used,239529.0,5000.0,Petrol,Automatic,"4,515,000",SUV
275,275,Lexus,2007.0,Foreign Used,258585.0,35000.0,Petrol,Automatic,"4,160,000",SUV
276,276,Mercedes-Benz,2014.0,Foreign Used,83189.0,2000.0,Petrol,Automatic,"11,232,000",SUV
277,277,Toyota,2018.0,Foreign Used,106543.0,2800.0,Petrol,Automatic,"13,520,000",SUV
278,278,Toyota,2008.0,Foreign Used,86802.0,2400.0,Petrol,Automatic,"3,045,000",SUV
279,279,Land Rover,2003.0,Foreign Used,182533.65556660038,3500.0,Petrol,Automatic,"3,150,000",SUV
280,280,Toyota,2013.0,Foreign Used,195785.0,3500.0,Petrol,Automatic,"10,400,000",SUV
281,281,Toyota,2008.0,Nigerian Used,155618.0,2400.0,Petrol,Automatic,"3,016,000",SUV
282,282,Mercedes-Benz,2016.0,Foreign Used,12053.0,35000.0,Petrol,Automatic,"13,520,000",SUV
283,283,Lexus,2017.0,Foreign Used,26250.0,3500.0,Petrol,Automatic,"23,920,000",SUV
284,284,Lexus,2010.0,Foreign Used,193624.0,3500.0,Petrol,Automatic,"6,032,000",SUV
285,285,Lexus,2005.0,Foreign Used,124007.0,3300.0,Petrol,Automatic,"3,150,000",SUV
286,286,Toyota,2015.0,Foreign Used,261250.0,2500.0,Petrol,Automatic,"6,300,000",SUV
287,287,Mercedes-Benz,2014.0,Nigerian Used,51111.0,2000.0,Petrol,Automatic,"8,320,000",SUV
288,288,Mercedes-Benz,2018.0,Foreign Used,115896.0,3500.0,Petrol,Automatic,"24,150,000",SUV
289,289,Mercedes-Benz,2004.0,Foreign Used,204436.0,2600.0,Petrol,Automatic,"3,675,000",SUV
290,290,Mercedes-Benz,2012.0,Foreign Used,280554.0,3500.0,Petrol,Automatic,"9,360,000",SUV
291,291,Toyota,2012.0,Foreign Used,373365.0,2500.0,Petrol,Automatic,"4,725,000",SUV
292,292,Mercedes-Benz,2018.0,Foreign Used,56263.0,3000.0,Petrol,Automatic,"52,000,000",SUV
293,293,Mercedes-Benz,2007.0,Nigerian Used,110228.0,4500.0,Petrol,Automatic,"5,200,000",SUV
294,294,Toyota,2009.0,Foreign Used,104917.0,2400.0,Petrol,Automatic,"3,465,000",SUV
295,295,Mercedes-Benz,2013.0,Foreign Used,225174.0,3500.0,Petrol,Automatic,"13,520,000",SUV
296,296,Lexus,2007.0,Foreign Used,203757.0,3500.0,Petrol,Automatic,"4,576,000",SUV
297,297,Lexus,2005.0,Foreign Used,123282.0,3000.0,Petrol,Automatic,"3,150,000",SUV
298,298,Toyota,2012.0,Foreign Used,172079.0,2500.0,Petrol,Automatic,"5,250,000",SUV
299,299,Toyota,2015.0,Nigerian Used,47602.0,3500.0,Petrol,Automatic,"9,660,000",SUV
300,300,Toyota,2017.0,Foreign Used,78320.0,2500.0,Petrol,Automatic,"7,035,000",SUV
301,301,Toyota,2009.0,Foreign Used,104917.0,2400.0,Petrol,Automatic,"3,465,000",SUV
302,302,Lexus,2007.0,Foreign Used,203757.0,3500.0,Petrol,Automatic,"4,576,000",SUV
303,303,Toyota,2011.0,Foreign Used,211357.0,2500.0,Petrol,Automatic,"4,515,000",SUV
304,304,Toyota,2014.0,Foreign Used,115296.0,3500.0,Petrol,Automatic,"15,600,000",SUV
305,305,Lexus,2008.0,Nigerian Used,142273.0,3500.0,Petrol,Automatic,"4,680,000",SUV
306,306,Land Rover,2018.0,Foreign Used,59656.0,3000.0,Diesel,Automatic,"42,000,000",SUV
307,307,Mercedes-Benz,2009.0,Nigerian Used,100337.0,4600.0,Petrol,Automatic,"4,472,000",SUV
308,308,Toyota,2011.0,Foreign Used,145489.0,2500.0,Petrol,Automatic,"3,885,000",SUV
309,309,Toyota,2019.0,Foreign Used,63646.0,2500.0,Petrol,Automatic,"16,800,000",SUV
310,310,Mercedes-Benz,2004.0,Foreign Used,204436.0,2600.0,Petrol,Automatic,"3,675,000",SUV
311,311,Land Rover,2006.0,Foreign Used,118872.0,3500.0,Petrol,Automatic,"3,150,000",SUV
312,312,Toyota,2015.0,Foreign Used,150157.0,2700.0,Petrol,Automatic,"10,400,000",SUV
313,313,Mercedes-Benz,2015.0,Nigerian Used,61515.0,3500.0,Petrol,Automatic,"14,560,000",SUV
314,314,Toyota,2012.0,Nigerian Used,47180.0,2700.0,Petrol,Automatic,"14,560,000",SUV
315,315,Toyota,2011.0,Foreign Used,185047.0,2500.0,Petrol,Automatic,"4,200,000",SUV
316,316,Toyota,2009.0,Foreign Used,127674.0,2700.0,Petrol,Automatic,"7,140,000",SUV
317,317,Lexus,2007.0,Foreign Used,110621.0,2500.0,Petrol,Automatic,"4,095,000",SUV
318,318,Lexus,2008.0,Foreign Used,73213.0,2500.0,Petrol,Automatic,"3,360,000",SUV
319,319,Lexus,2004.0,Foreign Used,272206.0,4700.0,Petrol,Automatic,"11,440,000",SUV
320,320,Lexus,2008.0,Foreign Used,227424.0,2500.0,Petrol,Automatic,"4,472,000",SUV
321,321,Mercedes-Benz,2007.898534697263,Nigerian Used,226924.0,3274.9765625,Petrol,Automatic,"6,394,000",SUV
322,322,Lexus,2006.0,Nigerian Used,160209.0,2500.0,Petrol,Automatic,"4,160,000",SUV
323,323,Mercedes-Benz,2017.0,Foreign Used,62879.0,2000.0,Petrol,Automatic,"13,650,000",SUV
324,324,Mercedes-Benz,2011.0,Nigerian Used,101316.0,3500.0,Petrol,Automatic,"5,720,000",SUV
325,325,Lexus,2006.0,Nigerian Used,210014.0,4700.0,Petrol,Automatic,"4,160,000",SUV
326,326,Mercedes-Benz,2015.0,Nigerian Used,61515.0,3500.0,Petrol,Automatic,"14,560,000",SUV
327,327,Toyota,2015.0,Nigerian Used,37591.0,3500.0,Petrol,Automatic,"12,480,000",SUV
328,328,Mercedes-Benz,2009.0,Foreign Used,232438.0,3500.0,Petrol,Automatic,"6,300,000",SUV
329,329,Toyota,2011.0,Foreign Used,317231.0,2400.0,Petrol,Automatic,"4,472,000",SUV
330,330,Toyota,2012.0,Foreign Used,325938.0,2500.0,Petrol,Automatic,"5,250,000",SUV
331,331,Mercedes-Benz,2012.0,Foreign Used,148637.0,3500.0,Petrol,Automatic,"13,000,000",SUV
332,332,Toyota,2009.0,Nigerian Used,149599.0,3500.0,Petrol,Automatic,"5,200,000",SUV
333,333,Toyota,2015.0,Foreign Used,354563.0,2400.0,Petrol,Manual,"15,750,000",SUV
334,334,Lexus,2007.0,Foreign Used,260907.0,3500.0,Petrol,Automatic,"3,885,000",SUV
335,335,Toyota,2011.0,Foreign Used,89330.0,3500.0,Petrol,Automatic,"7,875,000",SUV
336,336,Acura,2007.0,Foreign Used,196814.0,3700.0,Petrol,Automatic,"3,570,000",SUV
337,337,Lexus,2006.0,Nigerian Used,154378.0,3274.9765625,Petrol,Automatic,"4,725,000",SUV
338,338,Lexus,2006.0,Nigerian Used,157518.0,3300.0,Petrol,Automatic,"4,160,000",SUV
339,339,Toyota,2016.0,Foreign Used,149753.0,2500.0,Hybrid,Automatic,"5,985,000",SUV
340,340,Lexus,2018.0,Foreign Used,47581.0,20.0,Petrol,Automatic,"15,750,000",SUV
341,341,Acura,2008.0,Nigerian Used,174107.0,3700.0,Petrol,Automatic,"3,744,000",SUV
342,342,Acura,2007.0,Foreign Used,142822.0,2300.0,Petrol,Automatic,"3,570,000",SUV
343,343,Mercedes-Benz,2011.0,Foreign Used,203172.0,3500.0,Petrol,Automatic,"4,410,000",SUV
344,344,Land Rover,2008.0,Foreign Used,418613.0,4400.0,Petrol,Automatic,"5,250,000",SUV
345,345,Toyota,2013.0,Nigerian Used,103941.0,2700.0,Petrol,Automatic,"12,480,000",SUV
346,346,Toyota,2007.898534697263,Nigerian Used,81648.0,3274.9765625,Petrol,Automatic,"7,290,000",SUV
347,347,Lincoln,2008.0,Foreign Used,186615.0,3500.0,Petrol,Automatic,"3,990,000",SUV
348,348,Mercedes-Benz,2010.0,Foreign Used,149647.0,3500.0,Petrol,Automatic,"8,112,000",SUV
349,349,Mercedes-Benz,2011.0,Nigerian Used,73624.0,3500.0,Petrol,Automatic,"5,250,000",SUV
350,350,Land Rover,2013.0,Nigerian Used,70430.0,2000.0,Petrol,Automatic,"9,360,000",SUV
351,351,Toyota,2011.0,Foreign Used,244495.0,3500.0,Petrol,Automatic,"6,090,000",SUV
352,352,Toyota,2013.0,Foreign Used,135027.0,2500.0,Petrol,Automatic,"5,616,000",SUV
353,353,Mercedes-Benz,2007.898534697263,Nigerian Used,144059.0,3274.9765625,Petrol,Automatic,"4,490,000",SUV
354,354,Toyota,2006.0,Foreign Used,389832.0,3500.0,Petrol,Automatic,"3,045,000",SUV
355,355,Mercedes-Benz,2009.0,Foreign Used,232438.0,3500.0,Petrol,Automatic,"6,300,000",SUV
356,356,Land Rover,2010.0,Nigerian Used,140366.0,50000.0,Petrol,Automatic,"4,200,000",SUV
357,357,Mercedes-Benz,2007.898534697263,Nigerian Used,109703.0,3274.9765625,Petrol,Automatic,"5,610,000",SUV
358,358,Land Rover,2008.0,Nigerian Used,178780.0,4700.0,Petrol,Automatic,"3,150,000",SUV
359,359,Lexus,2002.0,Foreign Used,132618.0,3000.0,Petrol,Automatic,"3,328,000",SUV
360,360,Mercedes-Benz,2007.898534697263,Nigerian Used,91151.0,3274.9765625,Petrol,Automatic,"6,170,000",SUV
361,361,Mercedes-Benz,2010.0,Nigerian Used,220223.0,3000.0,Petrol,Automatic,"4,680,000",SUV
362,362,Toyota,2009.0,Foreign Used,124609.0,3500.0,Petrol,Automatic,"5,775,000",SUV
363,363,Land Rover,2013.0,Nigerian Used,76069.0,4500.0,Petrol,Automatic,"4,200,000",SUV
364,364,Lexus,2004.0,Foreign Used,158812.0,3300.0,Petrol,Automatic,"5,408,000",SUV
365,365,Lexus,2003.0,Foreign Used,239713.0,4700.0,Petrol,Automatic,"5,565,000",SUV
366,366,Toyota,2015.0,Foreign Used,147257.0,2500.0,Petrol,Automatic,"6,615,000",SUV
367,367,Lexus,2010.0,Nigerian Used,114626.0,3500.0,Hybrid,Automatic,"6,760,000",SUV
368,368,Lexus,2007.0,Foreign Used,151892.0,3500.0,Petrol,Automatic,"5,200,000",SUV
369,369,Toyota,2016.0,Foreign Used,61068.0,2500.0,Petrol,Automatic,"7,245,000",SUV
370,370,Land Rover,2016.0,Foreign Used,70973.0,2000.0,Petrol,Automatic,"11,550,000",SUV
371,371,Lexus,2008.0,Foreign Used,155216.0,3500.0,Petrol,Automatic,"4,888,000",SUV
372,372,Toyota,2011.0,Nigerian Used,235681.0,3500.0,Petrol,Automatic,"8,528,000",SUV
373,373,Mercedes-Benz,2007.898534697263,Nigerian Used,77475.0,3274.9765625,Petrol,Automatic,"3,395,000",SUV
374,374,Toyota,2012.0,Foreign Used,125026.0,3500.0,Petrol,Automatic,"8,715,000",SUV
375,375,Lexus,2004.0,Nigerian Used,182533.65556660038,33000.0,Petrol,Automatic,"3,045,000",SUV
376,376,Toyota,2011.0,Foreign Used,244495.0,3500.0,Petrol,Automatic,"6,090,000",SUV
377,377,Mercedes-Benz,2020.0,Foreign Used,20106.0,2000.0,Petrol,Automatic,"58,800,000",SUV
378,378,Toyota,2015.0,Foreign Used,354563.0,2400.0,Petrol,Manual,"15,750,000",SUV
379,379,Toyota,2014.0,Nigerian Used,129798.0,3000.0,Petrol,Automatic,"4,784,000",SUV
380,380,Toyota,2010.0,Nigerian Used,161209.0,2700.0,Petrol,Automatic,"5,408,000",SUV
381,381,Mercedes-Benz,2011.0,Nigerian Used,73624.0,3500.0,Petrol,Automatic,"5,250,000",SUV
382,382,Lexus,2003.0,Foreign Used,239713.0,4700.0,Petrol,Automatic,"5,565,000",SUV
383,383,Mercedes-Benz,2008.0,Nigerian Used,1305.0,3500.0,Petrol,Automatic,"3,432,000",SUV
384,384,Lexus,2004.0,Nigerian Used,366454.0,3300.0,Petrol,Automatic,"3,432,000",SUV
385,385,Lexus,2008.0,Nigerian Used,243860.0,3500.0,Petrol,Automatic,"3,045,000",SUV
386,386,Toyota,2012.0,Foreign Used,373365.0,2500.0,Petrol,Automatic,"4,725,000",SUV
387,387,Mercedes-Benz,2009.0,Nigerian Used,175241.0,3500.0,Petrol,Automatic,"3,675,000",SUV
388,388,Mercedes-Benz,2010.0,Nigerian Used,191748.0,3600.0,Petrol,Automatic,"4,160,000",SUV
389,389,Toyota,2019.0,Brand New,10427.0,24.0,Petrol,Automatic,"30,450,000",SUV
390,390,Mercedes-Benz,2007.898534697263,Nigerian Used,226924.0,3274.9765625,Petrol,Automatic,"6,394,000",SUV
391,391,Mercedes-Benz,2007.898534697263,Nigerian Used,144784.0,3274.9765625,Petrol,Automatic,"4,266,000",SUV
392,392,Toyota,2014.0,Foreign Used,104291.0,2400.0,Petrol,Automatic,"5,720,000",SUV
393,393,Toyota,2007.898534697263,Nigerian Used,46056.0,3274.9765625,Petrol,Automatic,"22,410,000",SUV
394,394,Toyota,2011.0,Foreign Used,160336.0,3500.0,Petrol,Automatic,"6,240,000",SUV
395,395,Toyota,2012.0,Nigerian Used,76334.0,3500.0,Petrol,Automatic,"5,565,000",SUV
396,396,Renault,2005.0,Nigerian Used,60207.0,2000.0,Petrol,Automatic,"3,675,000",SUV
397,397,Lexus,2007.0,Foreign Used,131510.0,3500.0,Petrol,Automatic,"4,680,000",SUV
398,398,Toyota,2008.0,Nigerian Used,113236.0,3500.0,Petrol,Automatic,"3,885,000",SUV
399,399,Mercedes-Benz,2007.898534697263,Nigerian Used,49835.0,3274.9765625,Petrol,Automatic,"18,826,000",SUV
400,400,Toyota,2005.0,Foreign Used,354671.0,3300.0,Petrol,Automatic,"3,780,000",SUV
401,401,Toyota,2010.0,Foreign Used,144121.0,2000.0,Petrol,Automatic,"12,600,000",SUV
402,402,Toyota,2007.0,Foreign Used,154843.0,3500.0,Petrol,Automatic,"3,255,000",SUV
403,403,Lexus,2007.0,Foreign Used,377520.0,4600.0,Petrol,Automatic,"4,200,000",SUV
404,404,Toyota,2008.0,Nigerian Used,198747.0,30.0,Petrol,Automatic,"4,200,000",SUV
405,405,Mercedes-Benz,2008.0,Nigerian Used,1305.0,3500.0,Petrol,Automatic,"3,432,000",SUV
406,406,Toyota,2016.0,Foreign Used,16548.0,2500.0,Petrol,Automatic,"12,480,000",SUV
407,407,Toyota,2014.0,Foreign Used,119965.0,2500.0,Petrol,Automatic,"4,410,000",SUV
408,408,Mercedes-Benz,2007.898534697263,Nigerian Used,80888.0,3274.9765625,Petrol,Automatic,"5,610,000",SUV
409,409,Lexus,2010.0,Foreign Used,188896.0,3500.0,Petrol,Manual,"5,775,000",SUV
410,410,Mercedes-Benz,2007.898534697263,Nigerian Used,66491.0,3274.9765625,Petrol,Automatic,"4,610,000",SUV
411,411,Mini,2012.0,Foreign Used,144286.0,1600.0,Petrol,Automatic,"6,300,000",SUV
412,412,Lexus,2007.0,Foreign Used,148888.0,3500.0,Petrol,Automatic,"4,680,000",SUV
413,413,Lexus,2009.0,Nigerian Used,285775.0,3500.0,Petrol,Automatic,"3,150,000",SUV
414,414,Lexus,2008.0,Nigerian Used,243860.0,3500.0,Petrol,Automatic,"3,045,000",SUV
415,415,Toyota,2011.0,Foreign Used,161948.0,2500.0,Petrol,Automatic,"3,990,000",SUV
416,416,Toyota,2015.0,Foreign Used,154559.0,3500.0,Petrol,Automatic,"6,825,000",SUV
417,417,Mercedes-Benz,2009.0,Foreign Used,95356.0,3000.0,Petrol,Automatic,"7,350,000",SUV
418,418,Toyota,2018.0,Foreign Used,86061.0,35.0,Petrol,Automatic,"23,920,000",SUV
419,419,Toyota,2010.0,Nigerian Used,146899.0,35.0,Petrol,Automatic,"5,200,000",SUV
420,420,Lexus,2008.0,Foreign Used,169463.0,3500.0,Petrol,Automatic,"4,410,000",SUV
421,421,Toyota,2009.0,Nigerian Used,225960.0,2700.0,Petrol,Automatic,"6,552,000",SUV
422,422,Toyota,2012.0,Foreign Used,143428.0,2500.0,Petrol,Automatic,"5,720,000",SUV
423,423,Toyota,2008.0,Nigerian Used,259700.0,35.0,Petrol,Automatic,"5,200,000",SUV
424,424,Mercedes-Benz,2020.0,Foreign Used,20106.0,2000.0,Petrol,Automatic,"58,800,000",SUV
425,425,Toyota,2011.0,Nigerian Used,80973.0,35.0,Petrol,Automatic,"7,280,000",SUV
426,426,Mercedes-Benz,2008.0,Nigerian Used,89833.0,5500.0,Petrol,Automatic,"4,200,000",SUV
427,427,Toyota,2011.0,Nigerian Used,215641.0,2500.0,Petrol,Automatic,"5,250,000",SUV
428,428,Land Rover,2007.0,Nigerian Used,216498.0,4700.0,Petrol,Automatic,"3,150,000",SUV
429,429,Toyota,2012.0,Nigerian Used,284635.0,2700.0,Petrol,Automatic,"5,720,000",SUV
430,430,Mercedes-Benz,2015.0,Foreign Used,38636.0,4700.0,Petrol,Automatic,"19,760,000",SUV
431,431,Lexus,2007.898534697263,Nigerian Used,12915.0,3274.9765625,Petrol,Automatic,"16,810,000",SUV
432,432,Lexus,2007.898534697263,Nigerian Used,149693.0,3274.9765625,Petrol,Automatic,"5,050,000",SUV
433,433,Toyota,2011.0,Foreign Used,20473.0,3500.0,Petrol,Automatic,"10,400,000",SUV
434,434,Lexus,2004.0,Foreign Used,272206.0,4700.0,Petrol,Automatic,"11,440,000",SUV
435,435,Mercedes-Benz,2010.0,Nigerian Used,191748.0,3600.0,Petrol,Automatic,"4,160,000",SUV
436,436,Toyota,2011.0,Nigerian Used,92016.0,3500.0,Petrol,Automatic,"5,880,000",SUV
437,437,Lexus,2009.0,Foreign Used,95321.0,3500.0,Petrol,Automatic,"6,448,000",SUV
438,438,Mercedes-Benz,2007.898534697263,Nigerian Used,173113.0,3274.9765625,Petrol,Automatic,"5,610,000",SUV
439,439,Lexus,2013.0,Foreign Used,139005.0,3400.0,Petrol,Automatic,"12,075,000",SUV
440,440,Toyota,2011.0,Foreign Used,217124.0,2700.0,Petrol,Automatic,"6,760,000",SUV
441,441,Toyota,2006.0,Nigerian Used,182533.65556660038,4700.0,Petrol,Automatic,"3,175,000",SUV
442,442,Lexus,2005.0,Nigerian Used,109691.0,3300.0,Petrol,Automatic,"3,360,000",SUV
443,443,Lexus,2014.0,Foreign Used,68276.0,3500.0,Petrol,Automatic,"15,600,000",SUV
444,444,Mercedes-Benz,2010.0,Foreign Used,142261.0,3500.0,Petrol,Automatic,"8,840,000",SUV
445,445,Mercedes-Benz,2013.0,Foreign Used,104536.0,3500.0,Petrol,Automatic,"14,352,000",SUV
446,446,Lexus,2007.898534697263,Nigerian Used,169971.0,3274.9765625,Petrol,Automatic,"5,386,000",SUV
447,447,Lexus,2017.0,Foreign Used,68077.0,3500.0,Petrol,Automatic,"26,000,000",SUV
448,448,Mercedes-Benz,2009.0,Nigerian Used,323392.0,3500.0,Petrol,Automatic,"3,150,000",SUV
449,449,Mercedes-Benz,2013.0,Foreign Used,76441.0,2700.0,Petrol,Automatic,"5,775,000",SUV
450,450,GMC,2013.0,Nigerian Used,178268.0,35000.0,Petrol,Automatic,"4,788,000",SUV
451,451,Mercedes-Benz,2007.898534697263,Nigerian Used,144059.0,3274.9765625,Petrol,Automatic,"4,490,000",SUV
452,452,Lexus,2008.0,Foreign Used,169463.0,3500.0,Petrol,Automatic,"4,410,000",SUV
453,453,Toyota,2009.0,Nigerian Used,89921.0,2700.0,Petrol,Automatic,"14,560,000",SUV
454,454,Toyota,2012.0,Foreign Used,279555.0,2500.0,Petrol,Automatic,"4,725,000",SUV
455,455,Toyota,2002.0,Foreign Used,125606.0,2000.0,Petrol,Automatic,"3,255,000",SUV
456,456,Mercedes-Benz,2016.0,Foreign Used,54116.0,3500.0,Petrol,Automatic,"18,375,000",SUV
457,457,Toyota,2011.0,Nigerian Used,80973.0,35.0,Petrol,Automatic,"7,280,000",SUV
458,458,Lexus,2012.0,Nigerian Used,81214.0,3500.0,Petrol,Automatic,"7,280,000",SUV
459,459,Toyota,2008.0,Foreign Used,199815.0,2400.0,Petrol,Automatic,"4,410,000",SUV
460,460,Toyota,2009.0,Foreign Used,141966.0,4000.0,Petrol,Automatic,"4,725,000",SUV
461,461,Toyota,2011.0,Foreign Used,20473.0,3500.0,Petrol,Automatic,"10,400,000",SUV
462,462,Toyota,2012.0,Nigerian Used,284635.0,2700.0,Petrol,Automatic,"5,720,000",SUV
463,463,Mercedes-Benz,2007.898534697263,Nigerian Used,144784.0,3274.9765625,Petrol,Automatic,"4,266,000",SUV
464,464,Acura,2008.0,Nigerian Used,174861.0,3700.0,Petrol,Automatic,"3,536,000",SUV
465,465,Toyota,2007.0,Nigerian Used,86965.0,5700.0,Petrol,Automatic,"4,725,000",SUV
466,466,Toyota,2005.0,Foreign Used,290022.0,3300.0,Petrol,Automatic,"4,368,000",SUV
467,467,Mercedes-Benz,2010.0,Nigerian Used,150581.0,3500.0,Petrol,Automatic,"3,465,000",SUV
468,468,Land Rover,2006.0,Foreign Used,613630.0,4400.0,Petrol,Automatic,"5,200,000",SUV
469,469,Mercedes-Benz,2008.0,Foreign Used,87432.0,4600.0,Petrol,Automatic,"5,775,000",SUV
470,470,Mercedes-Benz,2007.898534697263,Nigerian Used,93916.0,3274.9765625,Petrol,Automatic,"10,090,000",SUV
471,471,Lexus,2012.0,Nigerian Used,81214.0,3500.0,Petrol,Automatic,"7,280,000",SUV
472,472,Lexus,2007.898534697263,Nigerian Used,191463.0,3274.9765625,Petrol,Automatic,"4,266,000",SUV
473,473,Toyota,2017.0,Foreign Used,98483.0,2700.0,Petrol,Automatic,"7,350,000",SUV
474,474,Lexus,2007.0,Nigerian Used,92530.0,3500.0,Petrol,Automatic,"3,150,000",SUV
475,475,Toyota,2009.0,Foreign Used,86341.0,2400.0,Petrol,Automatic,"3,465,000",SUV
476,476,Toyota,2006.0,Foreign Used,76999.0,2400.0,Petrol,Manual,"6,300,000",SUV
477,477,Mercedes-Benz,2003.0,Foreign Used,168330.0,5500.0,Petrol,Automatic,"4,200,000",SUV
478,478,Acura,2008.0,Nigerian Used,174861.0,3700.0,Petrol,Automatic,"3,536,000",SUV
479,479,Toyota,2002.0,Foreign Used,125606.0,2000.0,Petrol,Automatic,"3,255,000",SUV
480,480,Toyota,2011.0,Foreign Used,163022.0,3500.0,Petrol,Automatic,"5,460,000",SUV
481,481,Mercedes-Benz,2013.0,Foreign Used,76441.0,2700.0,Petrol,Automatic,"5,775,000",SUV
482,482,Toyota,2021.0,Brand New,80.0,4000.0,Petrol,Automatic,"46,800,000",SUV
483,483,Ford,2012.0,Foreign Used,149681.0,3500.0,Petrol,Automatic,"5,720,000",SUV
484,484,Toyota,2013.0,Foreign Used,135027.0,2500.0,Petrol,Automatic,"5,616,000",SUV
485,485,Toyota,2006.0,Nigerian Used,128397.0,3300.0,Hybrid,Automatic,"3,120,000",SUV
486,486,Mercedes-Benz,2008.0,Nigerian Used,89833.0,5500.0,Petrol,Automatic,"4,200,000",SUV
487,487,Toyota,2010.0,Nigerian Used,187491.0,2400.0,Petrol,Manual,"6,300,000",SUV
488,488,Mercedes-Benz,2008.0,Foreign Used,87432.0,4600.0,Petrol,Automatic,"5,775,000",SUV
489,489,Toyota,2008.0,Nigerian Used,309482.0,4000.0,Petrol,Automatic,"4,200,000",SUV
490,490,Mercedes-Benz,2007.898534697263,Nigerian Used,93916.0,3274.9765625,Petrol,Automatic,"10,090,000",SUV
491,491,Mercedes-Benz,2015.0,Foreign Used,183487.0,3500.0,Petrol,Automatic,"13,650,000",SUV
492,492,Land Rover,2007.0,Nigerian Used,216498.0,4700.0,Petrol,Automatic,"3,150,000",SUV
493,493,Toyota,2013.0,Foreign Used,250088.0,2500.0,Petrol,Automatic,"5,355,000",SUV
494,494,Toyota,2017.0,Foreign Used,98483.0,2700.0,Petrol,Automatic,"7,350,000",SUV
495,495,Lexus,2018.0,Foreign Used,53288.0,3500.0,Petrol,Automatic,"21,000,000",SUV
496,496,Land Rover,2015.0,Foreign Used,88166.0,2000.0,Petrol,Automatic,"11,025,000",SUV
497,497,Lexus,2005.0,Nigerian Used,109691.0,3300.0,Petrol,Automatic,"3,360,000",SUV
498,498,Lexus,2007.898534697263,Nigerian Used,173985.0,3274.9765625,Petrol,Automatic,"3,594,000",SUV
499,499,Mercedes-Benz,2013.0,Foreign Used,104536.0,3500.0,Petrol,Automatic,"14,352,000",SUV
500,500,Mercedes-Benz,2013.0,Nigerian Used,250717.0,3500.0,Petrol,Automatic,"5,250,000",SUV
501,501,Toyota,2011.0,Foreign Used,63404.0,3500.0,Petrol,Automatic,"8,295,000",SUV
